year,diff,pred,path
1584,232,1816,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-567.jpeg
1655,121,1776,/home/liza/data/met-images/459/459511.jpg
1490,50,1440,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/17/BK-NM-28.jpeg
1915,107,1808,/home/liza/data/met-images/12/12456.jpg
1752,5,1757,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1108.jpeg
1812,53,1759,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1904-360.jpeg
1720,83,1803,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1940-542.jpeg
1841,60,1781,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1940-324.jpeg
1834,26,1808,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1979-313.jpeg
1673,128,1801,/home/liza/data/met-images/49/49131.jpg
1786,24,1810,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1918-476.jpeg
1706,37,1743,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-82.jpeg
1520,68,1588,/home/liza/data/met-images/436/436103.jpg
1655,53,1602,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-4052.jpeg
1765,58,1823,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-2074.jpeg
1897,90,1807,/home/liza/data/met-images/362/362118.jpg
1887,98,1789,/home/liza/data/met-images/54/54622.jpg
1767,62,1705,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1913-146.jpeg
1715,62,1777,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1968-305.jpeg
1841,34,1807,/home/liza/data/met-images/15/15231.jpg
1604,198,1802,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1952-104.jpeg
1777,67,1710,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1914-17-119.jpeg
1564,138,1702,/home/liza/data/met-images/336/336205.jpg
1837,35,1802,/home/liza/data/met-images/337/337594.jpg
1891,52,1839,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1960-453.jpeg
1620,151,1771,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1887-A-1232.jpeg
1715,90,1805,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1968-323(R).jpeg
1692,79,1771,/home/liza/data/met-images/65/65075.jpg
1898,94,1804,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-3627.jpeg
1913,41,1872,/home/liza/data/met-images/12/12181.jpg
1830,16,1814,/home/liza/data/met-images/343/343607.jpg
1791,10,1781,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1513.jpeg
1887,48,1839,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1954-507.jpeg
1919,141,1778,/home/liza/data/met-images/488/488790.jpg
1708,30,1738,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1897-A-3422.jpeg
1802,19,1783,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/219/SK-C-1536.jpeg
1730,56,1786,/home/liza/data/met-images/671/671021.jpg
1752,12,1740,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1091.jpeg
1891,90,1801,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1960-767(R).jpeg
1750,27,1723,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-3958.jpeg
1876,86,1790,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1969-816.jpeg
1754,53,1807,/home/liza/data/met-images/335/335645.jpg
1700,26,1726,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-1954.jpeg
1700,48,1748,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1988-106.jpeg
1809,19,1790,/home/liza/data/met-images/335/335347.jpg
1878,229,1649,/home/liza/data/met-images/698/698529.jpg
1530,290,1820,/home/liza/data/met-images/383/383101.jpg
1685,108,1577,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-2339.jpeg
1733,33,1766,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1962-513.jpeg
1825,62,1763,/home/liza/data/met-images/10/10956.jpg
1891,74,1817,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1960-303.jpeg
1647,20,1667,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-1511.jpeg
1704,48,1752,/home/liza/data/met-images/336/336079.jpg
1768,60,1828,/home/liza/data/met-images/384/384356.jpg
1684,47,1731,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-1879-A-39.jpeg
1876,78,1798,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1963-365.jpeg
1804,200,1604,/home/liza/data/met-images/436/436543.jpg
1710,33,1743,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1952-315.jpeg
1773,20,1753,/home/liza/data/met-images/355/355627.jpg
1667,118,1785,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1883-A-261(V).jpeg
1885,75,1810,/home/liza/data/met-images/435/435872.jpg
1918,107,1811,/home/liza/data/met-images/12/12200.jpg
1650,105,1755,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1896-A-3158.jpeg
1882,56,1826,/home/liza/data/met-images/11/11517.jpg
1370,75,1295,/home/liza/data/met-images/437/437248.jpg
1912,61,1851,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1950-315.jpeg
1600,167,1767,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1886-A-649.jpeg
1875,49,1826,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1892-A-2659.jpeg
1916,84,1832,/home/liza/data/met-images/488/488513.jpg
1660,99,1759,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1897-A-3482.jpeg
1648,95,1743,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1897-A-3339.jpeg
1549,92,1641,/home/liza/data/met-images/459/459261.jpg
1525,39,1564,/home/liza/data/met-images/436/436795.jpg
1838,3,1835,/home/liza/data/met-images/14/14885.jpg
1806,25,1781,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-2252.jpeg
1838,1,1837,/home/liza/data/met-images/14/14865.jpg
1899,51,1848,/home/liza/data/met-images/437/437127.jpg
1648,3,1651,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-776.jpeg
1629,114,1743,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/197/RP-T-1902-A-4649.jpeg
1796,54,1850,/home/liza/data/met-images/16/16209.jpg
1834,35,1799,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1979-300(R).jpeg
1775,66,1709,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1886-A-592.jpeg
1860,44,1816,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1978-60.jpeg
1570,236,1806,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1952-313.jpeg
1860,89,1771,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-4669.jpeg
1533,201,1734,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/203/RP-T-1934-11.jpeg
1663,45,1708,/home/liza/data/met-images/340/340477.jpg
1600,171,1771,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1888-A-1457.jpeg
1550,107,1657,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-977.jpeg
1834,48,1786,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1980-165(V).jpeg
1632,158,1790,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1887-A-1199.jpeg
1640,1,1641,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/219/SK-C-310.jpeg
1500,26,1526,/home/liza/data/met-images/346/346904.jpg
1925,206,1719,/home/liza/data/met-images/486/486392.jpg
1530,166,1696,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1889-A-2135.jpeg
1604,206,1810,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1956-122(R).jpeg
1624,138,1762,/home/liza/data/met-images/338/338040.jpg
1756,42,1798,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3422.jpeg
1841,31,1810,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1889-A-1962.jpeg
1824,19,1805,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-2522.jpeg
1656,100,1756,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-1847.jpeg
1710,12,1722,/home/liza/data/met-images/37/37918.jpg
1613,127,1740,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-599.jpeg
1590,154,1744,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-1956.jpeg
1670,68,1738,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/13/BK-2011-45.jpeg
1812,28,1840,/home/liza/data/met-images/340/340713.jpg
1777,25,1802,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1914-18-4.jpeg
1788,15,1803,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1302.jpeg
1810,69,1741,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/213/RP-T-1993-335.jpeg
1881,63,1818,/home/liza/data/met-images/14/14917.jpg
1652,90,1742,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1885-A-451.jpeg
1869,72,1797,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1943-103.jpeg
1839,104,1735,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1891-A-2474.jpeg
1841,43,1798,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1896-A-3164.jpeg
1660,29,1631,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-4262.jpeg
1730,87,1817,/home/liza/data/met-images/337/337477.jpg
1619,95,1714,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/197/RP-T-1900-A-4394.jpeg
1870,221,1649,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-2292.jpeg
1490,335,1825,/home/liza/data/met-images/336/336087.jpg
1658,75,1733,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-2678.jpeg
1883,55,1828,/home/liza/data/met-images/646/646992.jpg
1783,30,1753,/home/liza/data/met-images/396/396648.jpg
1832,28,1860,/home/liza/data/met-images/334/334493.jpg
1911,176,1735,/home/liza/data/met-images/19/19322.jpg
1914,39,1875,/home/liza/data/met-images/19/19231.jpg
1560,145,1705,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-4265.jpeg
1867,56,1811,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1951-186(R).jpeg
1650,128,1778,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1883-A-225.jpeg
1645,3,1648,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-296.jpeg
1650,7,1657,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-C-113.jpeg
1788,26,1814,/home/liza/data/met-images/388/388416.jpg
1309,228,1537,/home/liza/data/met-images/51/51567.jpg
1679,133,1812,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1910-13.jpeg
1770,8,1778,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1953-243.jpeg
1840,41,1799,/home/liza/data/met-images/359/359448.jpg
1774,3,1771,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1959-526.jpeg
1713,54,1767,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/200/RP-T-1921-51.jpeg
1701,97,1798,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1888-A-1695.jpeg
1610,204,1814,/home/liza/data/met-images/340/340626.jpg
1603,184,1787,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/203/RP-T-1931-182.jpeg
1820,36,1784,/home/liza/data/met-images/17/17075.jpg
1849,50,1799,/home/liza/data/met-images/418/418096.jpg
1882,46,1836,/home/liza/data/met-images/57/57189.jpg
1800,8,1808,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1992-75.jpeg
1876,88,1788,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1956-170.jpeg
1756,5,1761,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1981-266.jpeg
1715,84,1799,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1968-321(R).jpeg
1849,82,1767,/home/liza/data/met-images/418/418114.jpg
1692,119,1811,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1947-195.jpeg
1543,292,1835,/home/liza/data/met-images/45/45779.jpg
1840,61,1779,/home/liza/data/met-images/11/11618.jpg
1700,18,1718,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1951-212.jpeg
1811,6,1817,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1954-333.jpeg
1624,150,1774,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1890-A-2247.jpeg
1672,166,1838,/home/liza/data/met-images/459/459348.jpg
1769,6,1775,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1783.jpeg
1583,88,1671,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1893-A-2796.jpeg
1710,3,1707,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-2657.jpeg
1596,124,1720,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1888-A-1545.jpeg
1718,99,1817,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1953-325.jpeg
1860,7,1853,/home/liza/data/met-images/15/15961.jpg
1788,23,1811,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1968-48.jpeg
1786,12,1798,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1507.jpeg
1649,114,1763,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1887-A-953(V).jpeg
1867,40,1827,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1948-640(V).jpeg
1683,78,1761,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/197/RP-T-1903-A-4768A.jpeg
1820,53,1767,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/SK-A-1019.jpeg
1800,6,1806,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/200/RP-T-1922-8.jpeg
1777,15,1762,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1914-17-265.jpeg
1765,84,1849,/home/liza/data/met-images/338/338465.jpg
1876,58,1818,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1963-349.jpeg
1827,165,1662,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/79/RP-P-1903-A-23517.jpeg
1725,28,1753,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/213/RP-T-2000-2.jpeg
1898,142,1756,/home/liza/data/met-images/13/13132.jpg
1822,7,1829,/home/liza/data/met-images/383/383952.jpg
1680,62,1742,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-184.jpeg
1713,36,1749,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/6/BI-B-FM-071-13.jpeg
1634,132,1766,/home/liza/data/met-images/344/344799.jpg
1438,257,1695,/home/liza/data/met-images/338/338614.jpg
1700,2,1698,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-631.jpeg
1645,100,1545,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/219/SK-C-1225.jpeg
1886,124,1762,/home/liza/data/met-images/10/10471.jpg
1830,4,1826,/home/liza/data/met-images/357/357867.jpg
1799,52,1747,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1940-397.jpeg
1804,17,1787,/home/liza/data/met-images/12/12819.jpg
1672,86,1758,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1886-A-617.jpeg
1777,34,1811,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1914-18-23.jpeg
1915,99,1816,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1990-90.jpeg
1888,5,1883,/home/liza/data/met-images/436/436527.jpg
1778,4,1774,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-492-26B.jpeg
1607,32,1575,/home/liza/data/met-images/438/438776.jpg
1900,39,1861,/home/liza/data/met-images/355/355547.jpg
1580,197,1777,/home/liza/data/met-images/437/437889.jpg
1635,53,1582,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1948-581(R).jpeg
1761,40,1721,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1890-A-2302.jpeg
1700,60,1760,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-274.jpeg
1775,215,1560,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1904-402.jpeg
1845,43,1802,/home/liza/data/met-images/10/10159.jpg
1788,98,1690,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3055.jpeg
1665,100,1765,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1919-27.jpeg
1582,223,1805,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1981-45.jpeg
1750,13,1763,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-689.jpeg
1787,66,1721,/home/liza/data/met-images/15/15158.jpg
1909,72,1837,/home/liza/data/met-images/10/10519.jpg
1860,116,1744,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1983-382.jpeg
1884,162,1722,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3061.jpeg
1910,53,1857,/home/liza/data/met-images/412/412082.jpg
1530,264,1794,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1889-A-2164(R).jpeg
1659,129,1788,/home/liza/data/met-images/370/370752.jpg
1596,140,1736,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-531.jpeg
1712,100,1812,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/203/RP-T-1936-23.jpeg
1732,77,1655,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-4619.jpeg
